LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
flounder-flat,verb,a1834-,0,transitive. To make ‘as flat as a flounder’.,compound,,,In current use,,,https://doi.org/10.1093/OED/1774327980,http://www.oed.com/dictionary/flounder-flat_v
fool-cunningness,noun,a1834,0,Apparent cunning that in fact betrays foolishness…,compound,,,Not in use,,,https://doi.org/10.1093/OED/8551008662,http://www.oed.com/dictionary/fool-cunningness_n
gnathonism,noun,a1834-,0,Sycophancy.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/2327602591,http://www.oed.com/dictionary/gnathonism_n
hystero-proterize,verb,a1834,0,intransitive. To invert the natural order; to…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1198907433,http://www.oed.com/dictionary/hystero-proterize_v
impossibilification,noun,a1834-,0,A rendering impossible.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7462367877,http://www.oed.com/dictionary/impossibilification_n
infidelism,noun,a1834-,2,A system based on unbelief in religion.,derivative,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/8605923774,http://www.oed.com/dictionary/infidelism_n
insective,adjective,a1834,0,? Characteristic of insects.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/9536324659,http://www.oed.com/dictionary/insective_adj
interadditive,noun,a1834-,1,Something added or inserted between or among…,derivative,,,In current use,,,https://doi.org/10.1093/OED/7439577540,http://www.oed.com/dictionary/interadditive_n
obitaneously,adverb,a1834,0,"By the way, in passing. Cf. obiter, adv.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/3151296688,http://www.oed.com/dictionary/obitaneously_adv
papaphobist,noun,a1834,0,A person affected with papaphobia.,derivative,,,Not in use,,religion and belief/religion/Christianity/Roman Catholic Church,https://doi.org/10.1093/OED/7985751988,http://www.oed.com/dictionary/papaphobist_n
psilology,noun,a1834,0,"Vacuous chatter, mere talk.",variant,,,Not in use,,,https://doi.org/10.1093/OED/6782441075,http://www.oed.com/dictionary/psilology_n
punch,verb,a1834,0,intransitive. To drink punch.,conversion,,,Not in use,,,https://doi.org/10.1093/OED/3876977315,http://www.oed.com/dictionary/punch_v2
punlet,noun,a1834,0,A little pun.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3916011787,http://www.oed.com/dictionary/punlet_n
sapientize,verb,a1834-,2,transitive. To make sapient or wise.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1001458439,http://www.oed.com/dictionary/sapientize_v
sterilifidianism,noun,a1834-,0,Belief in the sufficiency of a ‘barren’ faith.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/4346791169,http://www.oed.com/dictionary/sterilifidianism_n
transcreate,verb,a1834-,2,transitive. To create by or in the way of transmission.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8139815904,http://www.oed.com/dictionary/transcreate_v
avicide,noun,1834-,2,"The slaughter of birds, bird-shooting.",borrowing,,,In current use,,"sport and leisure/hunting, fishing, and shooting/shooting",https://doi.org/10.1093/OED/4873193531,http://www.oed.com/dictionary/avicide_n
bolero,verb,1834-,2,To dance a bolero.,conversion,,,In current use,,,https://doi.org/10.1093/OED/5372060852,http://www.oed.com/dictionary/bolero_v
calvinisticate,verb,1834,0,transitive. To instil a Calvinistic or…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/4447601428,http://www.oed.com/dictionary/calvinisticate_v
chessite,noun,1834-,0,"A partizan of chess, n.¹",derivative,,,In current use,,,https://doi.org/10.1093/OED/6470300950,http://www.oed.com/dictionary/chessite_n
con-actor,noun,1834-,0,A joint agent.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5203964960,http://www.oed.com/dictionary/con-actor_n
demic,adjective,1834-,3,Belonging to or characteristic of the people.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/6781450458,http://www.oed.com/dictionary/demic_adj
Dianize,verb,1834-,0,intransitive. To spend the night with the moon…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1133827308,http://www.oed.com/dictionary/dianize_v
drudgism,noun,1834-,0,The practice of a drudge.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1880728031,http://www.oed.com/dictionary/drudgism_n
dysangelical,adjective,1834-,0,Used in opposition to evangelical.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9385965966,http://www.oed.com/dictionary/dysangelical_adj
exhibitionize,verb,1834-,0,(intransitive) to frequent exhibitions.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1077676842,http://www.oed.com/dictionary/exhibitionize_v
fandango,verb,1834-,2,To dance a fandango.,conversion,,,In current use,,arts/performing arts/dance,https://doi.org/10.1093/OED/1155814942,http://www.oed.com/dictionary/fandango_v
fenhood,noun,1834-,0,Fens collectively.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1078825405,http://www.oed.com/dictionary/fenhood_n
jossish,adjective,1834,0,Resembling or characteristic of a joss.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9828903304,http://www.oed.com/dictionary/jossish_adj
lawnly,adverb,1834-,1,After the manner of a wearer of lawn.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6480320599,http://www.oed.com/dictionary/lawnly_adv
lollification,noun,1834-,0,"Lolling, lounging.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7700343052,http://www.oed.com/dictionary/lollification_n
manning-piece,noun,1834-,0,A fowling-piece used to shoot men.,compound,,humorous,In current use,,"sport and leisure/hunting, fishing, and shooting/shooting",https://doi.org/10.1093/OED/7249926478,http://www.oed.com/dictionary/manning-piece_n
motive-grinder,noun,1834,0,A person who laboriously or sophistically…,compound,,,Not in use,,,https://doi.org/10.1093/OED/9219527754,http://www.oed.com/dictionary/motive-grinder_n
motive-millwright,noun,1834,0,"= motive-grinder, n.",compound,,,Not in use,,,https://doi.org/10.1093/OED/5565778136,http://www.oed.com/dictionary/motive-millwright_n
nothingizing,noun,1834,0,"Reduction to nothing, obliteration.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/1768527396,http://www.oed.com/dictionary/nothingizing_n
panfrivolium,noun,1834,0,A place or scene of utter frivolity. (In quot…,compound,,humorous,Not in use,,,https://doi.org/10.1093/OED/1042569701,http://www.oed.com/dictionary/panfrivolium_n
patronessing,noun,1834,0,"The behaviour of a patroness, esp. in support of…",derivative,,,Not in use,,,https://doi.org/10.1093/OED/1367216058,http://www.oed.com/dictionary/patronessing_n
peacockically,adverb,1834,0,"= peacockishly, adv.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/3784635935,http://www.oed.com/dictionary/peacockically_adv
picturesquification,noun,1834,0,The act of making something picturesque.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7367121925,http://www.oed.com/dictionary/picturesquification_n
robustihood,noun,1834,0,Robustness.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7278498978,http://www.oed.com/dictionary/robustihood_n
super-fidel,adjective,1834,0,That has too much belief.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3894173893,http://www.oed.com/dictionary/super-fidel_adj
tintinnabule,noun,1834-,0,A bell.,borrowing,,humorous,In current use,,arts/performing arts/music/bell-ringing,https://doi.org/10.1093/OED/2657019590,http://www.oed.com/dictionary/tintinnabule_n
trades body,noun,1834-,1,†a. disparaging a tradesman (obsolete); b. =…,compound,,disparaging,In current use,,,https://doi.org/10.1093/OED/1168450535,http://www.oed.com/dictionary/trades-body_n
tramification,noun,1834-,0,The construction of a tramway.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8728313858,http://www.oed.com/dictionary/tramification_n
twirlification,noun,1834-,0,"Twirling, gyrating.",derivative,,,In current use,,,https://doi.org/10.1093/OED/2325958426,http://www.oed.com/dictionary/twirlification_n
unlaving,adjective,1834,0,"That does not bathe or wash. Cf. lave, v.¹ 1.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/2869025543,http://www.oed.com/dictionary/unlaving_adj
wet-blanketiveness,noun,1834,0,The quality of being a wet blanket (wet blanket…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9749273137,http://www.oed.com/dictionary/wet-blanketiveness_n
wiseacreish,adjective,1834-,0,Like or characteristic of a wiseacre.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4030439021,http://www.oed.com/dictionary/wiseacreish_adj
Yankland,noun,1834-,0,"The land of the Yankees, America.",compound,,colloquial and slang,In current use,,,https://doi.org/10.1093/OED/4713685521,http://www.oed.com/dictionary/yankland_n
canivorous,adjective,1835-,1,Dog-devouring.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1035105349,http://www.oed.com/dictionary/canivorous_adj
contubernian,noun,1835-,0,"= contubernal, n.",borrowing,,,In current use,,,https://doi.org/10.1093/OED/6131889101,http://www.oed.com/dictionary/contubernian_n
dingee,noun,1835,0,A member of the crew of a dinghy.,derivative,,,Not in use,,transport/nautical/sailing,https://doi.org/10.1093/OED/8384762020,http://www.oed.com/dictionary/dingee_n
effluvient,adjective,1835-,1,Extremely fluent.,variant,,,In current use,,,https://doi.org/10.1093/OED/1035758190,http://www.oed.com/dictionary/effluvient_adj
falsism,noun,1835-,2,"a. ‘An assertion or statement, the falsity of…",derivative,,,In current use,,,https://doi.org/10.1093/OED/4325574037,http://www.oed.com/dictionary/falsism_n
forbiddal,noun,1835-,1,The act of forbidding.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1083330122,http://www.oed.com/dictionary/forbiddal_n
illocomotive,adjective,1835-,0,"Not locomotive, not moving readily.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1141926025,http://www.oed.com/dictionary/illocomotive_adj
long-straws,noun,1835,0,The action or game of drawing straws in order to…,compound,,,Not in use,,sport and leisure/games,https://doi.org/10.1093/OED/6268092882,http://www.oed.com/dictionary/long-straws_n
lousologist,noun,1835-,0,One who has a scientific knowledge of lice.,compound,,humorous,In current use,,,https://doi.org/10.1093/OED/1117902685,http://www.oed.com/dictionary/lousologist_n
lynch,verb,1835-,5,transitive. To inflict extralegal summary…,proper name,,,In current use,North American English/U.S. English,,https://doi.org/10.1093/OED/5680204546,http://www.oed.com/dictionary/lynch_v
orthograph,noun,1835-75,0,"A person's handwriting, a ‘hand’.",compound,,,Not in use,,arts/decorative arts/handwriting and calligraphy,https://doi.org/10.1093/OED/8568014646,http://www.oed.com/dictionary/orthograph_n
stelliscript,noun,1835-,0,A writing in the stars.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1958399022,http://www.oed.com/dictionary/stelliscript_n
typarchical,adjective,1835-,0,Of or pertaining to the control of the printing-press.,compound,,,In current use,,crafts and trades/printing and typography,https://doi.org/10.1093/OED/4283798922,http://www.oed.com/dictionary/typarchical_adj
welladay,verb,1835,0,intransitive. To cry ‘welladay’.,conversion,,,Not in use,,,https://doi.org/10.1093/OED/2564453456,http://www.oed.com/dictionary/welladay_v
whifflery,noun,1835-,0,Action characteristic of a whiffler; trifling.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4906687312,http://www.oed.com/dictionary/whifflery_n
windbreak,noun,1835-,4,"Originally U.S. Something, esp. a row of trees…",compound,,,In current use,North American English/U.S. English,sciences/life sciences/plants,https://doi.org/10.1093/OED/1876030040,http://www.oed.com/dictionary/windbreak_n
Big Apple,noun,1836-,4,With the. The city of New York.,compound,,colloquial and slang,In current use,North American English/U.S. English,,https://doi.org/10.1093/OED/3989866092,http://www.oed.com/dictionary/big-apple_n
capric,adjective,1836-,3,Of or belonging to a goat.,borrowing,,,In current use,,sciences/physical sciences/chemistry,https://doi.org/10.1093/OED/5091046739,http://www.oed.com/dictionary/capric_adj
ceticide,noun,1836-,0,A whale-killer.,borrowing,,,In current use,,manufacturing and industry/commercial fishing/whaling,https://doi.org/10.1093/OED/8041392714,http://www.oed.com/dictionary/ceticide_n
eccentrize,verb,1836-,0,To play the eccentric (quasi-reflexive in quot. 1836).,derivative,,,In current use,,,https://doi.org/10.1093/OED/5585092574,http://www.oed.com/dictionary/eccentrize_v
elongative,adjective,1836-,0,That tends to elongate or lengthen out: see quot. 1836.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9077237807,http://www.oed.com/dictionary/elongative_adj
freshhood,noun,1836,0,The condition or state of being a freshman; =…,compound,,,Not in use,North American English/U.S. English,education/university,https://doi.org/10.1093/OED/8221196592,http://www.oed.com/dictionary/freshhood_n
literatize,verb,1836-,0,transitive. To invest with literary character; to…,derivative,,,In current use,,,https://doi.org/10.1093/OED/5253982953,http://www.oed.com/dictionary/literatize_v
Nimrod,verb,1836,0,transitive. To make into a hunter.,proper name,,,Not in use,,,https://doi.org/10.1093/OED/1183963874,http://www.oed.com/dictionary/nimrod_v
perruquerian,adjective,1836,0,Of or relating to a perruquier.,derivative,,,Not in use,,crafts and trades/hairdressing,https://doi.org/10.1093/OED/9216404536,http://www.oed.com/dictionary/perruquerian_adj
rectangulate,verb,1836-,2,transitive. To place at right angles; to divide…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/9355585914,http://www.oed.com/dictionary/rectangulate_v
shiftmaker,noun,1836,0,A person who is obliged to resort to desperate…,compound,,,Not in use,,,https://doi.org/10.1093/OED/8452887556,http://www.oed.com/dictionary/shiftmaker_n
tittlebatian,adjective,1836-,0,Relating to tittlebats.,derivative,,,In current use,Britain and Ireland/British English/English regional,sciences/life sciences/animals/fish,https://doi.org/10.1093/OED/1123450594,http://www.oed.com/dictionary/tittlebatian_adj
Tritonic,adjective,1836-,1,Of or pertaining to a Triton or Tritons.,derivative,,,In current use,,religion and belief/mythology,https://doi.org/10.1093/OED/1154853138,http://www.oed.com/dictionary/tritonic_adj
wigful,noun,1836-,0,As much as fills a wig.,derivative,,,In current use,,technology/measurement,https://doi.org/10.1093/OED/7108790426,http://www.oed.com/dictionary/wigful_n
barristration,noun,1837-,0,The action of a barrister.,derivative,,,In current use,,law,https://doi.org/10.1093/OED/4092367698,http://www.oed.com/dictionary/barristration_n
capricornity,noun,1837-,0,Goat-horned or he-goat quality.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7587804739,http://www.oed.com/dictionary/capricornity_n
coach-horser,noun,1837,0,A person who provides horses for coaches. Cf…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1126306796,http://www.oed.com/dictionary/coach-horser_n
colaphic,adjective,1837-,0,Of or pertaining to a blow or buffet.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1167156644,http://www.oed.com/dictionary/colaphic_adj
colloquacious,adjective,1837-,0,Given to colloquy.,borrowing,,humorous,In current use,,,https://doi.org/10.1093/OED/1206535949,http://www.oed.com/dictionary/colloquacious_adj
convivialize,verb,1837-,0,intransitive. To practise conviviality.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1095528916,http://www.oed.com/dictionary/convivialize_v
culottic,adjective,1837-,1,"Wearing breeches, respectable, as opposed to…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/3836288528,http://www.oed.com/dictionary/culottic_adj
dameship,noun,1837-,0,The office or position of a dame.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1345628958,http://www.oed.com/dictionary/dameship_n
