LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
prescript,noun,1532-,3,A thing which is prescribed or laid down as a…,borrowing,,,In current use,,law,https://doi.org/10.1093/OED/9354974332,http://www.oed.com/dictionary/prescript_n
unpaved,adjective,a1533-,4,Not paved. Also figurative.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1299313463,http://www.oed.com/dictionary/unpaved_adj
adulterine,"adjective, noun",?1533-,3,Conceived or born as the result of an adulterous…,borrowing,,historical,In current use,,,https://doi.org/10.1093/OED/2150424200,http://www.oed.com/dictionary/adulterine_adj
watch hour,noun,?a1534,0,"The hour for sounding the watch (cf. watch, n. I.4).",compound,,,Not in use,,,https://doi.org/10.1093/OED/2087351712,http://www.oed.com/dictionary/watch-hour_n
craze,noun,1534-,4,"A personal obsession, compulsion, or obsessive…",conversion,,,In current use,,sciences/medicine/psychology/psychiatry,https://doi.org/10.1093/OED/4614959363,http://www.oed.com/dictionary/craze_n1
all round,"adverb, adjective, preposition, noun",a1535-,5,"Everywhere around, completely around; in all…",compound,,,In current use,,,https://doi.org/10.1093/OED/1548437157,http://www.oed.com/dictionary/all-round_adv
cancellation,noun,1535-,5,"The action of cancel, v.: the crossing out or…",borrowing,,,In current use,,"crafts and trades/printing and typography, law",https://doi.org/10.1093/OED/2456936744,http://www.oed.com/dictionary/cancellation_n
Levitical,adjective,1535-,4,Pertaining to the Levites or the tribe of Levi.,borrowing,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/2179214252,http://www.oed.com/dictionary/levitical_adj
impropriation,noun,?1535-,3,"An impropriated benefice; a living, tithes, etc…",derivative,,,In current use,,religion and belief/religion/Christianity/ecclesiastical,https://doi.org/10.1093/OED/3675127398,http://www.oed.com/dictionary/impropriation_n
deaconess,noun,a1536-,4,Ecclesiastical. The name of an order of women in…,derivative,,,In current use,,religion and belief/religion/Christianity/ecclesiastical,https://doi.org/10.1093/OED/8558431648,http://www.oed.com/dictionary/deaconess_n
cowlish,adjective,1536,0,"Characteristic of monk; monkish. (Cf. cowl, n.¹ 1b.)",derivative,,,Not in use,,,https://doi.org/10.1093/OED/8959356045,http://www.oed.com/dictionary/cowlish_adj
up,noun,1536-,5,A rise in life; a spell of prosperity; a success…,conversion,,colloquial and slang,In current use,,,https://doi.org/10.1093/OED/3206731562,http://www.oed.com/dictionary/up_n
disobedientiary,"adjective, noun",1537,0,"= disobedient, n.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/8260965386,http://www.oed.com/dictionary/disobedientiary_adj
manuary,"noun, adjective",1537-1860,0,An indulgence given for touching a sacred relic.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/8699226808,http://www.oed.com/dictionary/manuary_n
pedary,"noun, adjective",1537-1716,0,A pardon or indulgence for a pilgrim (who had…,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1188888902,http://www.oed.com/dictionary/pedary_n
insanie,noun,a1538-,0,Insanity.,borrowing,,,In current use,,sciences/medicine,https://doi.org/10.1093/OED/5846250600,http://www.oed.com/dictionary/insanie_n
instinct,verb,a1538-1865,0,"transitive. To instigate, prompt, impel internally.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/4282406815,http://www.oed.com/dictionary/instinct_v
polity,noun,a1538-,5,A particular form of government or political…,borrowing,,,In current use,,politics,https://doi.org/10.1093/OED/7624581399,http://www.oed.com/dictionary/polity_n1
ladyness,noun,1538-,1,The quality or state of being a lady…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1032396881,http://www.oed.com/dictionary/ladyness_n
messieurs,noun,1539-,3,"The regular French plural of monsieur, n., used…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/6223994063,http://www.oed.com/dictionary/messieurs_n
glass,verb,1540-,4,"To protect by a covering of glass, to enclose or…",conversion,,,In current use,,,https://doi.org/10.1093/OED/3337618476,http://www.oed.com/dictionary/glass_v
mockanist,noun,c1540,0,A person who mocks; a mocker.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7266604339,http://www.oed.com/dictionary/mockanist_n
Dominical,"adjective, noun",1541-,3,Of or relating to the Lord (Jesus Christ)…,borrowing,,,In current use,,religion and belief/religion/Christianity/ecclesiastical,https://doi.org/10.1093/OED/9374592611,http://www.oed.com/dictionary/dominical_adj
tipstaff,noun,1541-,3,An official carrying a tipped staff; spec. (a) a…,compound,,archaic,In current use,,law,https://doi.org/10.1093/OED/4850474220,http://www.oed.com/dictionary/tipstaff_n
chirurgical,adjective,?1541-,3,Of or pertaining to surgery; skilled in…,borrowing,,archaic,In current use,,sciences/medicine/surgery,https://doi.org/10.1093/OED/3809646454,http://www.oed.com/dictionary/chirurgical_adj
termless,adjective,a1542-,2,Originally and chiefly poetic. Having no limit in…,derivative,,poetic and literary,In current use,,,https://doi.org/10.1093/OED/8304039816,http://www.oed.com/dictionary/termless_adj
owling,noun,1542-,2,U.S. regional. The action of imitating the…,derivative,,historical,In current use,,economics and commerce,https://doi.org/10.1093/OED/1194727567,http://www.oed.com/dictionary/owling_n
pipe merry,adjective,1542,0,Merry from drinking wine; drunk.,compound,,,Not in use,,,https://doi.org/10.1093/OED/9885058967,http://www.oed.com/dictionary/pipe-merry_adj
gospelly,adverb,?1542-1869,0,In accordance with the Christian gospel.,derivative,,,Not in use,,religion and belief/religion/Christianity,https://doi.org/10.1093/OED/1102579019,http://www.oed.com/dictionary/gospelly_adv
homicide,verb,1543-,3,transitive. To kill or murder (a person).,conversion,,,In current use,,,https://doi.org/10.1093/OED/1178450566,http://www.oed.com/dictionary/homicide_v
meninx,noun,1545-,3,Each of the three membranes enveloping the brain…,borrowing,,,In current use,,sciences/medicine/anatomy,https://doi.org/10.1093/OED/3668094045,http://www.oed.com/dictionary/meninx_n
neddy,noun,1545-,2,A donkey; an ass.,proper name,,colloquial and slang,In current use,Australasian English/Australian English,,https://doi.org/10.1093/OED/1954492247,http://www.oed.com/dictionary/neddy_n1
whore toll,noun,1545,0,A sum of money paid by priests for committing…,compound,,,Not in use,,"economics and commerce, religion and belief/religion",https://doi.org/10.1093/OED/1117432635,http://www.oed.com/dictionary/whore-toll_n
fetch,noun,a1547-,4,Nautical. (See quots.) More generally: the…,conversion,,,In current use,,,https://doi.org/10.1093/OED/5197105600,http://www.oed.com/dictionary/fetch_n1
mother-of-pearl,"noun, interjection, adjective",1547-,4,"A smooth, shining, iridescent substance forming…",compound,,,In current use,,sciences/life sciences/animals/invertebrates/shells and shellfish,https://doi.org/10.1093/OED/4898267581,http://www.oed.com/dictionary/mother-of-pearl_n
embread,verb,1548,0,"transitive. To convert into, or incorporate in, bread.",derivative,,,Not in use,,religion and belief/religion/Christianity/liturgical,https://doi.org/10.1093/OED/5755643038,http://www.oed.com/dictionary/embread_v
emperson,verb,1548,0,"transitive. To unite in one person. Cf. person, v. 1.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/1662294035,http://www.oed.com/dictionary/emperson_v
figurer,noun,1548-,3,A person who uses or deals with figures; esp. one…,derivative,,,In current use,,sciences/mathematics,https://doi.org/10.1093/OED/2086551639,http://www.oed.com/dictionary/figurer_n
herbary,noun,1548-,2,A treatise on herbs; a herbal.,borrowing,,,In current use,,sciences/life sciences/plants,https://doi.org/10.1093/OED/9672549497,http://www.oed.com/dictionary/herbary_n
holiday woman,noun,1548,0,A woman who is at rest instead of working; an…,compound,,,Not in use,,,https://doi.org/10.1093/OED/3880439195,http://www.oed.com/dictionary/holiday-woman_n
miracle,verb,1548-,3,"transitive. To transform, produce, etc., as if by…",conversion,,,In current use,,,https://doi.org/10.1093/OED/6914990640,http://www.oed.com/dictionary/miracle_v
protodaw,noun,1548,0,"An utter fool, a complete idiot.",compound,,humorous,Not in use,,,https://doi.org/10.1093/OED/1068413600,http://www.oed.com/dictionary/protodaw_n
severe,adjective,1548-,6,"Of pain, suffering, loss, or the like: Grievous…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/1402993665,http://www.oed.com/dictionary/severe_adj
coursing,noun,1549,0,Perhaps: the activity of following one's natural…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1860342777,http://www.oed.com/dictionary/coursing_n1
devite,verb,1549-1833,0,transitive. To shun.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/2214106830,http://www.oed.com/dictionary/devite_v
card gospeller,noun,1550,0,"A professed Christian who gambles at cards, as a…",compound,,,Not in use,,"religion and belief/religion/Christianity, sport and leisure/games/cards, sport and leisure/games/gambling",https://doi.org/10.1093/OED/1164109659,http://www.oed.com/dictionary/card-gospeller_n
massively,adverb,1550-,4,In a massive manner or form. Later also in…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1098857187,http://www.oed.com/dictionary/massively_adv
pindfool,noun,1550,0,A place where fools are enclosed; (contextually)…,variant,,humorous,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/5053240545,http://www.oed.com/dictionary/pindfool_n
buffoon,noun,c1550-,4,A person who acts or behaves like a jester or…,borrowing,,,In current use,,arts,https://doi.org/10.1093/OED/3649810847,http://www.oed.com/dictionary/buffoon_n
bullish,adjective,1551,0,Of or pertaining to papal bulls.,derivative,,,Not in use,,religion and belief/religion/Christianity/Roman Catholic Church,https://doi.org/10.1093/OED/9175988745,http://www.oed.com/dictionary/bullish_adj1
finifest,adverb,1551,0,(See quot. 1551.),borrowing,,,Not in use,,,https://doi.org/10.1093/OED/2203815653,http://www.oed.com/dictionary/finifest_adv
primifeste,noun,1551,0,A first feast.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1314772377,http://www.oed.com/dictionary/primifeste_n
chorist,noun,a1552-,2,Ancient Greek History. A member of the chorus in…,borrowing,,,In current use,,arts/performing arts,https://doi.org/10.1093/OED/5546656157,http://www.oed.com/dictionary/chorist_n
expatiate,verb,a1552-,4,To speak or write at some length; to enlarge; to…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1481480080,http://www.oed.com/dictionary/expatiate_v
parle,noun,1552-,4,A debate or conference; discussion; negotiation…,conversion,,"archaic, historical",In current use,,,https://doi.org/10.1093/OED/7310277388,http://www.oed.com/dictionary/parle_n
encompass,verb,1553-,6,"To surround entirely, overlay as with an envelope…",derivative,,,In current use,,,https://doi.org/10.1093/OED/6127038608,http://www.oed.com/dictionary/encompass_v
snatchery,noun,?1553-,0,Snatching.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2968073159,http://www.oed.com/dictionary/snatchery_n
dingily,adverb,a1555,0,Perhaps: vehemently or with force.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5404900297,http://www.oed.com/dictionary/dingily_adv1
gospel massmonger,noun,a1555,0,Apparently: a Protestant who attends the mass.,compound,,,Not in use,,religion and belief/religion/Christianity,https://doi.org/10.1093/OED/1052471306,http://www.oed.com/dictionary/gospel-massmonger_n
disround,verb,1555-,0,transitive. To deprive of roundness or rotundity…,derivative,,,In current use,,,https://doi.org/10.1093/OED/8013024121,http://www.oed.com/dictionary/disround_v
cog,noun,c1555-1855,0,The act of cogging at dice; a particular method…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/9686314274,http://www.oed.com/dictionary/cog_n4
lumperdee clumperdee,adverb,a1556,0,Used to express clumsy movement.,variant,,,Not in use,,,https://doi.org/10.1093/OED/9671840066,http://www.oed.com/dictionary/lumperdee-clumperdee_adv
whip-jack,noun,a1556-1753,0,A vagabond or beggar who pretends to be a…,compound,,,Not in use,,transport/nautical,https://doi.org/10.1093/OED/2438302938,http://www.oed.com/dictionary/whip-jack_n
chair boll,noun,1556,0,"A round knob on the arm of a chair (cf. boll, n.¹ 4).",compound,,,Not in use,,,https://doi.org/10.1093/OED/5300297294,http://www.oed.com/dictionary/chair-boll_n
counter-footed,adjective,1556,0,"A transl. of Greek ἀντίποδες antipodes, n. & adv.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/6534908241,http://www.oed.com/dictionary/counter-footed_adj
counterpacer,noun,1556,0,One who paces or walks opposite; in plural =…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/8063826333,http://www.oed.com/dictionary/counterpacer_n
tang,verb,1556-,3,transitive. To strike (a bell or the like) so as…,imitative,,,In current use,,,https://doi.org/10.1093/OED/6618063588,http://www.oed.com/dictionary/tang_v2
groundwork,verb,a1557,0,"(transitive) to lay the foundations of, to found…",conversion,,,Not in use,,manufacturing and industry/building,https://doi.org/10.1093/OED/6940385136,http://www.oed.com/dictionary/groundwork_v
depraveress,noun,1557,0,A female depraver.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9735555324,http://www.oed.com/dictionary/depraveress_n
eldership,noun,1557-,3,The collective body of (ecclesiastical) elders; a…,derivative,,,In current use,,"law/ecclesiastical law, religion and belief/religion/Christianity/ecclesiastical",https://doi.org/10.1093/OED/2511285832,http://www.oed.com/dictionary/eldership_n
muck pot,noun,1557-,0,†a. A chamber pot (obsolete); b. a degraded or…,compound,,,In current use,,,https://doi.org/10.1093/OED/6574800401,http://www.oed.com/dictionary/muck-pot_n
womb,verb,1557-,3,transitive. To enclose as in the womb; to incubate.,conversion,,poetic and literary,In current use,,,https://doi.org/10.1093/OED/4319256097,http://www.oed.com/dictionary/womb_v
boxy,adjective,1558-,4,Resembling a box in shape; comparable to a box…,derivative,,,In current use,,,https://doi.org/10.1093/OED/5597702207,http://www.oed.com/dictionary/boxy_adj2
mollet,verb,1559,0,intransitive. Perhaps: to ride using a curb; to…,conversion,,,Not in use,Britain and Ireland/British English/Scottish English,,https://doi.org/10.1093/OED/3812896676,http://www.oed.com/dictionary/mollet_v
honourless,adjective,a1560-,2,Without honour; unworthy of honour; not honoured…,derivative,,,In current use,,,https://doi.org/10.1093/OED/7661268427,http://www.oed.com/dictionary/honourless_adj
top-right,adjective,a1560,0,"Upright, erect.",compound,,,Not in use,,,https://doi.org/10.1093/OED/5161067496,http://www.oed.com/dictionary/top-right_adj
treatment,noun,c1560-,7,"Conduct, behaviour; action or behaviour towards a…",derivative,,,In current use,,,https://doi.org/10.1093/OED/6857014683,http://www.oed.com/dictionary/treatment_n
peddelapotecary,noun,1561,0,"Perhaps: an apothecary who peddles medicines, an…",blend,,,Not in use,,sciences/medicine,https://doi.org/10.1093/OED/1034748284,http://www.oed.com/dictionary/peddelapotecary_n
